X,Y,Z,sii_sii
-1.072374413787136000e+16,1.666397381853184000e+15,-1.503430968134860800e+16,7.483553886413574219e-01
-1.072374413787136000e+16,1.745984065372160000e+15,-1.491534660344217600e+16,7.645474672317504883e-01
-1.072374413787136000e+16,1.825570748891136000e+15,-1.475969376740966400e+16,7.584537863731384277e-01
-1.072374413787136000e+16,1.905157298192384000e+15,-1.603371528513126400e+16,6.518861055374145508e-01
-1.072374413787136000e+16,1.984743981711360000e+15,2.465528767997542400e+16,6.724872589111328125e-01
-1.072374413787136000e+16,2.064330531012608000e+15,2.464403916062720000e+16,7.134305238723754883e-01
-1.072374413787136000e+16,2.143917214531584000e+15,2.480990650263142400e+16,9.642737507820129395e-01
-1.072374413787136000e+16,2.223504032268288000e+15,2.491694782506598400e+16,6.659836769104003906e-01
-1.072374413787136000e+16,2.303090581569536000e+15,2.504754060066816000e+16,8.673622012138366699e-01
-1.072374413787136000e+16,2.382677130870784000e+15,2.513668049941299200e+16,7.714436650276184082e-01
-1.072374413787136000e+16,3.894823446642688000e+15,2.627346385338368000e+16,9.137964248657226562e-01
-1.072374413787136000e+16,3.974410264379392000e+15,2.631447864357683200e+16,1.006208062171936035e+00
-1.072374413787136000e+16,4.053996813680640000e+15,2.641293432638668800e+16,9.501725435256958008e-01
-1.072374413787136000e+16,4.133583094546432000e+15,2.643730611830784000e+16,9.474763870239257812e-01
-1.072374413787136000e+16,4.213169912283136000e+15,2.649004187425177600e+16,1.006143212318420410e+00
-1.072374413787136000e+16,6.202835792297984000e+15,2.818272499282739200e+16,8.095988631248474121e-01
-1.072374413787136000e+16,6.282422610034688000e+15,2.820452409933824000e+16,8.888092041015625000e-01
-1.072374413787136000e+16,1.177390122270720000e+16,-2.812906367143116800e+16,6.410970091819763184e-01
-1.072374413787136000e+16,1.185348804044390400e+16,-2.934195760398336000e+15,7.546546459197998047e-01
-1.072374413787136000e+16,1.193307378443878400e+16,-2.788305009219993600e+16,7.392281293869018555e-01
-1.072374413787136000e+16,1.201266060217548800e+16,-2.779347854924185600e+16,6.611576080322265625e-01
-1.072374413787136000e+16,1.209224741991219200e+16,-2.783883555137126400e+16,6.432269811630249023e-01
-1.072374413787136000e+16,1.217183423764889600e+16,-2.792305771256217600e+16,6.572996377944946289e-01
-1.072374413787136000e+16,1.225142105538560000e+16,-2.799522819552051200e+16,9.492946267127990723e-01
-1.072374413787136000e+16,1.296770026753228800e+16,1.897306527472025600e+16,1.188532471656799316e+00
-1.072374413787136000e+16,1.304728708526899200e+16,-2.867700700912025600e+16,7.408531904220581055e-01
-1.072374413787136000e+16,1.312687390300569600e+16,-2.863895359887769600e+16,7.933645844459533691e-01
-1.072374413787136000e+16,1.320646072074240000e+16,-2.852805539581132800e+16,9.013027548789978027e-01
-1.072374413787136000e+16,1.328604646473728000e+16,-2.844511098739097600e+16,1.031331419944763184e+00
-1.072374413787136000e+16,1.511654005145600000e+16,1.007306947742924800e+16,7.877413630485534668e-01
-1.072374413787136000e+16,1.519612686919270400e+16,1.008472601867059200e+16,7.421179413795471191e-01
-1.072374413787136000e+16,1.527571368692940800e+16,1.007084897933721600e+16,7.745014429092407227e-01
-1.072374413787136000e+16,1.535530050466611200e+16,1.007172085769830400e+16,7.553548216819763184e-01
-1.072374413787136000e+16,1.543488732240281600e+16,1.004241844332134400e+16,7.883954644203186035e-01
-1.072374413787136000e+16,1.551447414013952000e+16,9.991616496402432000e+15,7.804052829742431641e-01
-1.072374413787136000e+16,1.559406095787622400e+16,9.955393815969792000e+15,8.074847459793090820e-01
-1.072374413787136000e+16,1.567364777561292800e+16,1.669353070972108800e+16,7.781428694725036621e-01
-1.072374413787136000e+16,1.575323244586598400e+16,1.675129801985228800e+16,8.065142035484313965e-01
-1.072374413787136000e+16,1.583281926360268800e+16,1.670216574146969600e+16,7.979547977447509766e-01
-1.072374413787136000e+16,1.591240608133939200e+16,1.665890897834803200e+16,7.800557613372802734e-01
-1.072374413787136000e+16,1.599199289907609600e+16,1.666350351961292800e+16,8.114555478096008301e-01
-1.072374413787136000e+16,1.607157971681280000e+16,1.665039635316736000e+16,9.633247256278991699e-01
-1.072374413787136000e+16,1.623075335228620800e+16,3.703863402456678400e+16,7.656642198562622070e-01
-1.072374413787136000e+16,1.631034017002291200e+16,1.648201430781132800e+16,6.613722443580627441e-01
-1.072374413787136000e+16,1.638992591401779200e+16,1.633375633172070400e+16,7.115691304206848145e-01
-1.072374413787136000e+16,1.806124586526310400e+16,1.434599929623347200e+16,7.485920786857604980e-01
-1.072374413787136000e+16,1.822041950073651200e+16,1.513379293508403200e+16,7.224839329719543457e-01
-1.072374413787136000e+16,1.830000739221504000e+16,1.510290030906572800e+16,6.451153159141540527e-01
-1.072374413787136000e+16,1.837959313620992000e+16,1.638694842793984000e+16,6.780632138252258301e-01
-1.072374413787136000e+16,1.845918102768844800e+16,1.484866830991360000e+16,6.845912337303161621e-01
-1.072374413787136000e+16,1.853876462419968000e+16,1.471563491914547200e+16,8.899860978126525879e-01
-1.072374413787136000e+16,1.861835251567820800e+16,1.438245283115827200e+16,6.918686032295227051e-01
-1.072374413787136000e+16,1.869793825967308800e+16,1.452509621125120000e+16,8.829327821731567383e-01
-1.072374413787136000e+16,1.877752615115161600e+16,1.451200944590028800e+16,7.640749216079711914e-01
-1.072374413787136000e+16,1.885711189514649600e+16,1.451843579071692800e+16,1.049956679344177246e+00
-1.072374413787136000e+16,1.893669763914137600e+16,2.559245813389721600e+16,8.358802199363708496e-01
-1.072374413787136000e+16,1.901628553061990400e+16,2.552772868177920000e+16,9.381685853004455566e-01
-1.072374413787136000e+16,2.196099241816883200e+16,9.608911288008704000e+15,7.626765966415405273e-01
-1.072374413787136000e+16,2.204057816216371200e+16,9.608808208793600000e+15,6.808698177337646484e-01
-1.072374413787136000e+16,2.212016390615859200e+16,9.651241411936256000e+15,7.631429433822631836e-01
-1.072374413787136000e+16,2.219975179763712000e+16,9.720886454124544000e+15,7.210890650749206543e-01
-1.072374413787136000e+16,2.227933754163200000e+16,9.815949112770560000e+15,8.428143262863159180e-01
-1.072374413787136000e+16,2.235892543311052800e+16,9.904320212369408000e+15,7.888597249984741211e-01
-1.072374413787136000e+16,2.243851117710540800e+16,9.949359386918912000e+15,8.082535266876220703e-01
-1.072374413787136000e+16,2.251809906858393600e+16,9.975986036670464000e+15,7.793862819671630859e-01
-1.072374413787136000e+16,2.259768481257881600e+16,9.954742054682624000e+15,7.488725781440734863e-01
-1.072374413787136000e+16,2.267727270405734400e+16,9.923083850743808000e+15,6.667578220367431641e-01
-1.072374413787136000e+16,2.275685630056857600e+16,9.974556886302720000e+15,6.155573129653930664e-01
-1.072374413787136000e+16,2.283644419204710400e+16,1.000371649301708800e+16,9.102635979652404785e-01
-1.072374413787136000e+16,2.291602993604198400e+16,1.042854244568268800e+16,6.202829480171203613e-01
-1.072374413787136000e+16,2.299561782752051200e+16,1.044295850341171200e+16,6.645390391349792480e-01
-1.072374413787136000e+16,2.379148385740390400e+16,9.526254642397184000e+15,1.330759286880493164e+00
-1.072374413787136000e+16,2.387107174888243200e+16,9.552259595632640000e+15,8.321662545204162598e-01
-1.072374413787136000e+16,2.395065749287731200e+16,9.577559100489728000e+15,8.891077041625976562e-01
-1.072374413787136000e+16,2.403024538435584000e+16,9.636998226640896000e+15,5.131697058677673340e-01
-1.072374413787136000e+16,2.410982898086707200e+16,3.650001935584460800e+16,9.106289744377136230e-01
-1.072374413787136000e+16,2.418941687234560000e+16,9.733740217499648000e+15,7.848152518272399902e-01
-1.072374413787136000e+16,2.426900261634048000e+16,9.776906786308096000e+15,9.894406795501708984e-01
-1.072374413787136000e+16,2.434859050781900800e+16,9.841165939507200000e+15,8.820925354957580566e-01
-1.072374413787136000e+16,2.442817625181388800e+16,9.881483871256576000e+15,7.991672158241271973e-01
-1.064415732013465600e+16,-3.207834193467801600e+16,-1.172198714769408000e+15,1.098404645919799805e+00
-1.064415732013465600e+16,-3.136205950130585600e+16,-1.362591393775616000e+15,8.941097855567932129e-01
-1.064415732013465600e+16,-3.128247375731097600e+16,-1.324055068147712000e+15,9.036808609962463379e-01
-1.064415732013465600e+16,-3.120288586583244800e+16,-1.262128216408064000e+15,9.321265816688537598e-01
-1.064415732013465600e+16,-3.112330012183756800e+16,-1.219475433062400000e+15,9.529118537902832031e-01
-1.064415732013465600e+16,-2.833776686976204800e+16,-9.956039134806016000e+15,8.366943597793579102e-01
-1.064415732013465600e+16,-2.825818112576716800e+16,-9.876721826267136000e+15,8.557314276695251465e-01
-1.064415732013465600e+16,-2.809900749029376000e+16,-1.007202257915084800e+16,7.360054254531860352e-01
-1.064415732013465600e+16,-2.793983385482035200e+16,-1.055157071013478400e+16,8.536462783813476562e-01
-1.064415732013465600e+16,-9.714492321562624000e+15,-2.110167898390528000e+16,9.586836099624633789e-01
-1.064415732013465600e+16,-9.634906577567744000e+15,-2.105788105490432000e+16,1.055211663246154785e+00
-1.064415732013465600e+16,-9.555319759831040000e+15,4.725493744009216000e+15,9.224737286567687988e-01
-1.064415732013465600e+16,-9.475732942094336000e+15,-2.106476373999616000e+16,8.119843006134033203e-01
-1.064415732013465600e+16,-9.396146124357632000e+15,-2.099367558879641600e+16,7.811278700828552246e-01
-1.064415732013465600e+16,-9.316559306620928000e+15,-2.088317896517222400e+16,7.204653620719909668e-01
-1.064415732013465600e+16,-9.236972488884224000e+15,-2.076742100661043200e+16,8.317624330520629883e-01
-1.064415732013465600e+16,-9.157385671147520000e+15,-2.069422187898470400e+16,8.695847988128662109e-01
-1.064415732013465600e+16,-9.077798853410816000e+15,-2.063707089666048000e+16,9.158672690391540527e-01
-1.064415732013465600e+16,-8.998213109415936000e+15,-1.953173958819840000e+16,8.418095111846923828e-01
-1.064415732013465600e+16,-8.918626828550144000e+15,-1.956195897809305600e+16,7.529128193855285645e-01
-1.064415732013465600e+16,-8.839040010813440000e+15,-2.068610224331161600e+16,7.427873015403747559e-01
-1.064415732013465600e+16,-8.759453193076736000e+15,-2.073343278291353600e+16,7.654017210006713867e-01
-1.064415732013465600e+16,-8.679866375340032000e+15,-1.986392094880563200e+16,7.836318612098693848e-01
-1.064415732013465600e+16,-8.600279557603328000e+15,-1.972297730202009600e+16,9.349112510681152344e-01
-1.064415732013465600e+16,-8.520692739866624000e+15,-1.970434788137369600e+16,8.238043189048767090e-01
-1.064415732013465600e+16,-8.441105922129920000e+15,-1.960948923367424000e+16,8.236042261123657227e-01
-1.064415732013465600e+16,-8.361519104393216000e+15,-1.963680737316044800e+16,7.976772785186767578e-01
-1.064415732013465600e+16,-8.281933360398336000e+15,-1.957018598794854400e+16,8.159142136573791504e-01
-1.064415732013465600e+16,-8.202346542661632000e+15,-2.113470728241152000e+16,7.918760776519775391e-01
-1.064415732013465600e+16,-7.883999808585728000e+15,2.560369162085990400e+16,8.907473087310791016e-01
-1.064415732013465600e+16,-7.167720059568128000e+15,-1.806303042417459200e+16,8.712831139564514160e-01
-1.064415732013465600e+16,-7.088133778702336000e+15,-1.791880971734220800e+16,8.829591870307922363e-01
-1.064415732013465600e+16,-7.008546960965632000e+15,-1.783142109151232000e+16,9.143819212913513184e-01
-1.064415732013465600e+16,-6.928960143228928000e+15,-1.775391411168870400e+16,8.598277568817138672e-01
-1.064415732013465600e+16,-6.849373325492224000e+15,-1.762183098243481600e+16,8.667122125625610352e-01
-1.064415732013465600e+16,-6.769786507755520000e+15,-1.745873818930380800e+16,8.381425738334655762e-01
-1.064415732013465600e+16,-6.690200226889728000e+15,-1.722745634789785600e+16,7.725216746330261230e-01
-1.064415732013465600e+16,-6.610613409153024000e+15,-1.703331845740953600e+16,8.138858079910278320e-01
-1.064415732013465600e+16,-6.531027128287232000e+15,-1.690952998374604800e+16,7.827979326248168945e-01
-1.064415732013465600e+16,-6.451440310550528000e+15,-1.683381507902668800e+16,7.710487246513366699e-01
-1.064415732013465600e+16,-6.371854029684736000e+15,-1.678126830164377600e+16,8.132997751235961914e-01
-1.064415732013465600e+16,-1.640954163363840000e+14,2.324122553234227200e+16,7.987598776817321777e-01
-1.064415732013465600e+16,-8.450878314905600000e+13,2.050641584403251200e+16,7.899430990219116211e-01
-1.064415732013465600e+16,-4.922140000256000000e+12,2.045504588768870400e+16,8.529008030891418457e-01
-1.064415732013465600e+16,7.466450839142400000e+13,2.048936911883468800e+16,8.994024395942687988e-01
-1.064415732013465600e+16,1.542511331901440000e+14,2.049766699565056000e+16,8.133296370506286621e-01
-1.064415732013465600e+16,2.338377831546880000e+14,2.045916690880921600e+16,7.972577214241027832e-01
-1.064415732013465600e+16,3.134244331192320000e+14,2.046038023707033600e+16,7.831987142562866211e-01
-1.064415732013465600e+16,3.930110830837760000e+14,2.048049356891750400e+16,8.184251189231872559e-01
-1.064415732013465600e+16,4.725977330483200000e+14,2.040505676333056000e+16,8.000904321670532227e-01
-1.064415732013465600e+16,5.521843494584320000e+14,2.046434449188454400e+16,6.793509125709533691e-01
-1.064415732013465600e+16,1.188877549174784000e+15,-1.520361621841510400e+16,7.019920349121093750e-01
-1.064415732013465600e+16,1.268464098476032000e+15,-1.507083300949196800e+16,7.251658439636230469e-01
-1.064415732013465600e+16,1.348050781995008000e+15,-1.500811038084300800e+16,7.223123311996459961e-01
-1.064415732013465600e+16,1.427637465513984000e+15,-1.496836367974400000e+16,7.684306502342224121e-01
-1.064415732013465600e+16,1.507224014815232000e+15,-1.500497183349145600e+16,7.581876516342163086e-01
-1.064415732013465600e+16,1.586810698334208000e+15,-1.506312676442112000e+16,8.789864778518676758e-01
-1.064415732013465600e+16,1.666397381853184000e+15,-1.511396736604569600e+16,8.298526406288146973e-01
-1.064415732013465600e+16,1.745984065372160000e+15,-1.531104838287360000e+16,6.463221311569213867e-01
-1.064415732013465600e+16,1.825570748891136000e+15,-1.605383076446208000e+16,6.317560672760009766e-01
-1.064415732013465600e+16,1.905157298192384000e+15,-1.606071881826304000e+16,6.400469541549682617e-01
-1.064415732013465600e+16,1.984743981711360000e+15,2.452552598054502400e+16,6.442913413047790527e-01
-1.064415732013465600e+16,2.064330531012608000e+15,2.463661101468876800e+16,6.665759682655334473e-01
-1.064415732013465600e+16,2.143917214531584000e+15,2.479117400276992000e+16,1.215836882591247559e+00
-1.064415732013465600e+16,2.223504032268288000e+15,2.488221012957593600e+16,8.644987344741821289e-01
-1.064415732013465600e+16,2.303090581569536000e+15,2.505663519391744000e+16,1.147376418113708496e+00
-1.064415732013465600e+16,3.417303613964288000e+15,2.535526427000832000e+16,9.217768907546997070e-01
-1.064415732013465600e+16,3.496890163265536000e+15,2.541745969142169600e+16,1.027871131896972656e+00
-1.064415732013465600e+16,3.576476981002240000e+15,2.552563059025510400e+16,9.166162014007568359e-01
-1.064415732013465600e+16,3.815236628905984000e+15,2.627432714181017600e+16,8.421508669853210449e-01
-1.064415732013465600e+16,3.894823446642688000e+15,2.622974108631040000e+16,8.637030124664306641e-01
-1.064415732013465600e+16,3.974410264379392000e+15,2.621205011601817600e+16,9.398624897003173828e-01
-1.064415732013465600e+16,4.053996813680640000e+15,2.631786522528972800e+16,9.113718867301940918e-01
-1.064415732013465600e+16,4.133583094546432000e+15,2.634823708652339200e+16,1.082155346870422363e+00
-1.064415732013465600e+16,4.213169912283136000e+15,2.632775868245606400e+16,9.388489127159118652e-01
-1.064415732013465600e+16,1.185348804044390400e+16,-2.809285280215859200e+16,8.737502098083496094e-01
-1.064415732013465600e+16,1.193307378443878400e+16,-2.793689394970624000e+16,7.528018355369567871e-01
-1.064415732013465600e+16,1.201266060217548800e+16,-2.784250130595840000e+16,6.668863892555236816e-01
-1.064415732013465600e+16,1.209224741991219200e+16,-2.787682238962073600e+16,7.984771728515625000e-01
-1.064415732013465600e+16,1.217183423764889600e+16,-2.792733335250534400e+16,6.726925969123840332e-01
-1.064415732013465600e+16,1.225142105538560000e+16,-2.799965415931904000e+16,4.741020500659942627e-01
-1.064415732013465600e+16,1.296770026753228800e+16,-2.872650865469030400e+16,5.045900344848632812e-01
